timestamp,symbol,price
2025-11-23T17:40:07.202281+00:00,NVDA,178.94
2025-11-23T17:40:07.202281+00:00,TSLA,391.05
2025-11-23T17:40:12.505254+00:00,MSFT,472.22
2025-11-23T17:40:12.505254+00:00,AAPL,271.49
2025-11-23T17:40:12.505254+00:00,NVDA,178.94
2025-11-23T17:40:12.505254+00:00,TSLA,391.05
2025-11-23T17:40:17.860979+00:00,MSFT,472.22
2025-11-23T17:40:17.860979+00:00,AAPL,271.49
2025-11-23T17:40:17.860979+00:00,NVDA,178.94
2025-11-23T17:40:17.860979+00:00,TSLA,391.05
2025-11-23T17:40:23.148630+00:00,MSFT,472.22
2025-11-23T17:40:23.148630+00:00,AAPL,271.49
2025-11-23T17:40:23.148630+00:00,NVDA,178.94
2025-11-23T17:40:23.148630+00:00,TSLA,391.05
2025-11-23T17:40:28.488304+00:00,MSFT,472.22
2025-11-23T17:40:28.488304+00:00,AAPL,271.49
2025-11-23T17:40:28.488304+00:00,NVDA,178.94
2025-11-23T17:40:28.488304+00:00,TSLA,391.05
2025-11-23T17:40:33.871369+00:00,MSFT,472.22
2025-11-23T17:40:33.871369+00:00,AAPL,271.49
2025-11-23T17:40:33.871369+00:00,NVDA,178.94
2025-11-23T17:40:33.871369+00:00,TSLA,391.05
2025-11-23T17:40:39.157535+00:00,MSFT,472.22
2025-11-23T17:40:39.157535+00:00,AAPL,271.49
2025-11-23T17:40:39.157535+00:00,NVDA,178.94
2025-11-23T17:40:39.157535+00:00,TSLA,391.05
2025-11-23T17:40:44.338477+00:00,MSFT,472.22
2025-11-23T17:40:44.338477+00:00,AAPL,271.49
2025-11-23T17:40:44.338477+00:00,NVDA,178.94
2025-11-23T17:40:44.338477+00:00,TSLA,391.05
2025-11-23T17:40:49.813899+00:00,MSFT,472.22
2025-11-23T17:40:49.813899+00:00,AAPL,271.49
2025-11-23T17:40:49.813899+00:00,NVDA,178.94
2025-11-23T17:40:49.813899+00:00,TSLA,391.05
2025-11-23T17:40:54.991887+00:00,MSFT,472.22
2025-11-23T17:40:54.991887+00:00,AAPL,271.49
2025-11-23T17:40:54.991887+00:00,NVDA,178.94
2025-11-23T17:40:54.991887+00:00,TSLA,391.05
2025-11-23T17:41:00.445093+00:00,MSFT,472.22
2025-11-23T17:41:00.445093+00:00,AAPL,271.49
2025-11-23T17:41:00.445093+00:00,NVDA,178.94
2025-11-23T17:41:00.445093+00:00,TSLA,391.05
2025-11-23T17:41:05.653370+00:00,MSFT,472.22
2025-11-23T17:41:05.653370+00:00,AAPL,271.49
2025-11-23T17:41:05.653370+00:00,NVDA,178.94
2025-11-23T17:41:05.653370+00:00,TSLA,391.05
2025-11-23T17:41:11.149653+00:00,MSFT,472.22
2025-11-23T17:41:11.149653+00:00,AAPL,271.49
